lat,lng,signal_dbm,network_type,mcc,mnc,cell_id,range,samples
12.91,77.65,-95,2G,404,45,36912,1000,1
12.91,77.65,-95,2G,404,45,12143,1000,1
12.91,77.65,-95,2G,404,45,54082,1000,1
12.91,77.65,-95,2G,404,45,18893,1000,1
12.91,77.64,-95,2G,404,86,11332,1000,1
12.91,77.65,-95,3G,404,86,20864326,1000,1
12.91,77.65,-95,2G,404,86,43792,1000,1
12.91,77.65,-95,2G,405,34,31772,1000,1
12.91,77.65,-95,3G,404,71,20992185,1000,1
12.91,77.65,-95,3G,404,71,20992196,1000,1
12.91,77.65,-95,2G,405,34,58712,1000,1
12.91,77.65,-95,3G,404,86,20854844,1000,1
12.91,77.65,-95,4G,404,45,759298,1000,1
12.91,77.65,-95,4G,405,861,113445,1000,1
12.91,77.65,-95,4G,404,45,474634,1000,1
12.91,77.65,-95,4G,405,861,113425,1000,1
12.91,77.65,-95,2G,404,86,43791,1000,1
12.91,77.65,-95,4G,405,861,113426,1000,1
12.91,77.65,-95,2G,404,86,12682,1000,1
12.91,77.65,-95,4G,404,45,321538,1000,1
12.91,77.66,-95,2G,404,71,12287,1569,1
12.91,77.65,-95,3G,404,45,26440677,1000,1
12.91,77.65,-95,2G,404,45,53331,1000,1
12.91,77.65,-95,2G,404,45,29663,1000,1
12.91,77.65,-95,2G,404,45,18541,1000,1
12.91,77.65,-95,3G,404,45,26423571,1000,1
12.91,77.65,-95,2G,405,34,38142,1000,1
12.91,77.65,-95,2G,405,34,38143,1000,1
12.91,77.65,-95,2G,404,86,39963,1000,1
12.91,77.65,-95,4G,404,86,205124614,1000,1
12.91,77.65,-95,4G,405,861,1557267,1000,1
12.91,77.65,-95,2G,404,45,2132,1000,1
12.91,77.65,-95,3G,404,45,26440671,1000,1
12.91,77.65,-95,2G,405,34,24722,1000,1
12.91,77.65,-95,2G,405,34,38141,1000,1
12.91,77.65,-95,3G,404,86,20852825,1000,1
12.91,77.65,-95,2G,404,45,21284,1000,1
12.91,77.65,-95,3G,404,86,20866095,1000,1
12.91,77.65,-95,4G,405,861,113458,1000,1
12.91,77.65,-95,4G,405,861,1186836,1000,1
12.91,77.65,-95,2G,405,803,18532,1000,1
12.91,77.65,-95,2G,404,45,6271,1000,1
12.91,77.66,-95,2G,404,45,18892,1000,1
12.91,77.65,-95,4G,404,45,759308,1000,1
12.91,77.65,-95,4G,404,45,759296,1000,1
12.91,77.66,-95,4G,404,45,321547,1000,1
12.91,77.65,-95,4G,404,86,205124615,1000,1
12.91,77.65,-95,2G,404,86,12681,1000,1
12.91,77.65,-95,3G,404,45,26440675,1000,1
12.91,77.65,-95,2G,404,45,12563,1000,1
12.91,77.66,-95,4G,405,861,113444,1000,1
12.91,77.66,-95,2G,404,45,23293,1000,1
12.91,77.66,-95,2G,404,44,4221,1000,1
12.91,77.66,-95,3G,404,45,27449426,1000,1
12.91,77.67,-95,4G,404,45,1417474,1546,1
12.91,77.67,-95,3G,404,45,27436476,1000,1
12.91,77.66,-95,2G,404,44,4011,1000,1
12.91,77.66,-95,2G,404,44,4101,1000,1
12.91,77.66,-95,4G,404,45,759306,1000,1
12.91,77.66,-95,4G,404,45,759307,1000,1
12.91,77.66,-95,2G,404,45,29662,1000,1
12.91,77.67,-95,2G,404,45,12591,1000,1
12.91,77.66,-95,3G,404,86,26423570,1000,1
12.91,77.66,-95,4G,404,44,11093034,1000,1
12.91,77.66,-95,2G,404,45,55372,1000,1
12.91,77.66,-95,3G,404,45,27449420,1000,1
12.91,77.66,-95,3G,404,45,27406641,1000,1
12.91,77.66,-95,3G,404,71,20992195,1000,1
12.91,77.66,-95,3G,404,45,26431719,1000,1
12.91,77.66,-95,3G,404,45,26423570,1000,1
12.91,77.66,-95,2G,404,86,29243,1000,1
12.91,77.66,-95,3G,404,86,20902044,1000,1
12.91,77.66,-95,3G,404,45,26440676,1000,1
12.91,77.66,-95,2G,404,45,48721,1000,1
12.91,77.66,-95,4G,405,861,897073,1000,1
12.91,77.66,-95,4G,405,861,586802,1000,1
12.91,77.66,-95,3G,404,86,20864325,1000,1
12.91,77.66,-95,4G,404,45,1371147,1000,1
12.91,77.66,-95,4G,404,45,453900,1000,1
12.91,77.66,-95,2G,404,44,4223,1000,1
12.91,77.66,-95,4G,404,45,1367562,1000,1
12.91,77.66,-95,4G,404,86,206874632,1000,1
12.91,77.66,-95,4G,404,45,483595,1000,1
12.91,77.67,-95,2G,404,44,973,1000,1
12.91,77.66,-95,4G,404,45,759297,1000,1
12.91,77.66,-95,4G,404,45,567552,1000,1
12.91,77.66,-95,4G,404,86,205822983,1000,1
12.91,77.67,-95,3G,404,45,28799625,1000,1
12.91,77.67,-95,4G,404,45,231485963,1224,1
12.91,77.66,-95,3G,404,45,27442769,1000,1
12.91,77.67,-95,3G,404,86,20860504,1030,1
12.91,77.68,-95,2G,405,34,40753,1000,1
12.91,77.68,-95,3G,404,45,27406629,1000,1
12.91,77.68,-95,2G,404,44,972,1000,1
12.91,77.67,-95,4G,404,45,596234,1916,1
12.91,77.68,-95,2G,404,86,27913,1000,1
12.91,77.68,-95,4G,404,45,322049,1000,1
12.91,77.67,-95,3G,404,45,27406631,1000,1
12.91,77.67,-95,2G,404,44,721,1000,1
12.91,77.68,-95,3G,404,45,27417339,1000,1
12.91,77.68,-95,3G,404,45,27410160,1000,1
12.91,77.68,-95,4G,404,45,596224,1000,1
12.91,77.68,-95,4G,405,861,327698,1000,1
12.91,77.68,-95,4G,405,861,327697,1000,1
12.91,77.68,-95,3G,404,45,27417340,1000,1
12.91,77.67,-95,2G,404,86,13131,1000,1
12.91,77.68,-95,2G,404,86,42483,1000,1
12.91,77.67,-95,3G,404,45,27459549,1000,1
12.91,77.67,-95,2G,405,803,17883,1000,1
12.91,77.67,-95,2G,404,45,12583,1000,1
12.91,77.68,-95,2G,405,10,60492,1000,1
12.91,77.68,-95,4G,404,45,322050,1000,1
12.91,77.68,-95,3G,404,86,20853196,1000,1
12.91,77.68,-95,2G,405,10,37082,1000,1
12.91,77.68,-95,3G,404,45,27406630,1000,1
12.91,77.68,-95,2G,405,10,37081,1000,1
12.91,77.68,-95,4G,404,45,406018,1000,1
12.91,77.68,-95,2G,404,86,13123,1000,1
12.91,77.68,-95,2G,405,10,37083,1000,1
12.91,77.68,-95,3G,404,86,20853195,1000,1
12.91,77.68,-95,3G,405,34,171448,1000,1
12.91,77.68,-95,3G,404,45,27409917,1000,1
12.91,77.68,-95,2G,404,45,25422,1000,1
12.91,77.68,-95,4G,404,45,406028,1000,1
12.91,77.68,-95,4G,404,86,205291528,1000,1
12.91,77.68,-95,2G,404,45,25423,1000,1
12.91,77.68,-95,2G,404,86,19203,1000,1
12.91,77.68,-95,2G,404,86,13122,1000,1
12.91,77.68,-95,4G,404,45,322048,1000,1
12.91,77.68,-95,2G,404,86,19202,3046,1
12.91,77.67,-95,2G,404,86,27911,1000,1
12.91,77.68,-95,4G,404,44,11093035,1000,1
12.91,77.68,-95,4G,405,861,4355861,1000,1
12.91,77.68,-95,2G,404,44,3092,1000,1
12.91,77.69,-95,4G,404,45,714497,1000,1
12.91,77.68,-95,3G,405,34,175357,1000,1
12.91,77.69,-95,3G,404,45,27416456,1000,1
12.91,77.69,-95,2G,404,86,38161,1000,1
12.91,77.69,-95,4G,405,861,1078547,1000,1
12.91,77.69,-95,4G,404,45,714528,1000,1
12.91,77.69,-95,4G,404,45,1574914,1000,1
12.91,77.68,-95,4G,404,45,6507817,1000,1
12.91,77.69,-95,2G,404,45,45324,1000,1
12.91,77.68,-95,4G,405,861,586769,1000,1
12.91,77.69,-95,3G,405,34,144399,1000,1
12.91,77.69,-95,4G,405,861,1078544,1000,1
12.91,77.69,-95,4G,404,45,1574944,1000,1
12.91,77.69,-95,4G,405,861,1078550,1000,1
12.91,77.69,-95,4G,404,45,86674442,1000,1
12.91,77.69,-95,4G,404,45,86674472,1000,1
12.91,77.68,-95,4G,404,45,181971499,1000,1
12.91,77.68,-95,2G,405,34,5181,1000,1
12.91,77.68,-95,3G,405,34,171829,1000,1
12.91,77.68,-95,2G,404,45,36521,1000,1
12.91,77.68,-95,3G,404,45,27430569,1000,1
12.91,77.68,-95,3G,404,45,27455577,1000,1
12.91,77.68,-95,4G,404,45,206523917,1000,1
12.91,77.68,-95,4G,404,45,1574924,1000,1
12.91,77.68,-95,3G,404,45,27430575,1000,1
12.91,77.68,-95,4G,404,45,406037,1000,1
12.91,77.68,-95,3G,405,34,176508,1000,1
12.91,77.68,-95,4G,404,45,231334912,1000,1
12.91,77.68,-95,2G,405,803,63803,1000,1
12.91,77.68,-95,4G,404,45,230973450,1000,1
12.91,77.68,-95,3G,404,45,27416449,1000,1
12.91,77.68,-95,2G,404,44,201,1000,1
12.91,77.68,-95,4G,404,45,596225,1000,1
12.91,77.68,-95,2G,405,34,38161,1000,1
12.91,77.68,-95,2G,405,803,17703,1000,1
12.91,77.68,-95,2G,405,803,17702,1000,1
12.91,77.68,-95,2G,405,803,40983,1000,1
12.91,77.68,-95,2G,405,803,40981,1000,1
12.91,77.68,-95,2G,405,803,38161,1000,1
12.91,77.68,-95,2G,405,34,40983,1000,1
12.91,77.69,-95,2G,404,86,40981,1000,1
12.91,77.7,-95,2G,405,34,61013,1000,1
12.91,77.7,-95,2G,404,86,65182,1000,1
12.91,77.69,-95,3G,404,45,27448150,1000,1
12.91,77.7,-95,3G,404,86,20859444,1000,1
12.91,77.7,-95,2G,404,45,27382,1000,1
12.91,77.7,-95,2G,404,86,40932,1000,1
12.91,77.7,-95,3G,404,45,27409919,1000,1
12.91,77.7,-95,2G,404,45,61523,1000,1
12.91,77.7,-95,4G,404,45,700929,1000,1
12.91,77.7,-95,4G,405,861,1606672,1000,1
12.91,77.7,-95,4G,405,861,1606691,1000,1
12.91,77.7,-95,3G,405,34,170979,1000,1
12.91,77.7,-95,2G,404,45,15872,1000,1
12.91,77.7,-95,4G,404,45,700939,1000,1
12.91,77.7,-95,3G,405,34,171828,1000,1
12.91,77.7,-95,4G,405,861,628259,1000,1
12.91,77.7,-95,2G,404,45,61022,1000,1
12.91,77.69,-95,2G,404,45,15873,1000,1
12.91,77.69,-95,2G,404,86,14052,1000,1
12.91,77.7,-95,2G,405,34,42191,1000,1
12.91,77.7,-95,3G,404,45,27421430,1000,1
12.91,77.7,-95,2G,405,34,39901,1000,1
12.91,77.7,-95,3G,404,86,20871996,1000,1
12.91,77.7,-95,3G,404,45,27421436,1000,1
12.91,77.7,-95,2G,404,86,65183,1000,1
12.91,77.7,-95,3G,404,71,20992504,1000,1
12.91,77.69,-95,4G,404,45,1792002,2655,1
12.91,77.69,-95,2G,404,44,2573,2352,1
12.91,77.7,-95,2G,405,34,13321,1000,1
12.91,77.7,-95,3G,404,45,27421431,1000,1
12.91,77.7,-95,2G,405,34,39903,1000,1
12.91,77.7,-95,2G,404,86,40931,1000,1
12.91,77.7,-95,2G,404,45,27381,1000,1
12.91,77.7,-95,4G,404,45,700928,1000,1
12.91,77.7,-95,4G,405,861,1612337,1000,1
12.91,77.7,-95,3G,404,45,28142327,1000,1
12.91,77.7,-95,3G,404,45,27429998,1000,1
12.91,77.7,-95,4G,405,861,1606704,1000,1
12.91,77.7,-95,3G,404,71,20992996,1091,1
12.91,77.7,-95,4G,404,45,700930,1000,1
12.92,77.69,-95,4G,404,45,1792012,1000,1
12.92,77.69,-95,4G,404,45,700940,1000,1
12.92,77.69,-95,4G,404,45,1792000,1000,1
12.92,77.69,-95,3G,404,45,27455077,1000,1
12.92,77.5,-95,4G,404,86,205061640,1000,1
12.92,77.5,-95,3G,404,86,20576665,1000,1
12.92,77.5,-95,3G,404,45,27310347,1000,1
12.92,77.5,-95,4G,404,86,205061638,1000,1
12.92,77.5,-95,2G,405,10,30643,1000,1
12.92,77.5,-95,2G,404,86,52401,1000,1
12.92,77.5,-95,3G,405,34,323369,1000,1
12.92,77.5,-95,2G,405,34,10342,1000,1
12.92,77.5,-95,4G,404,45,550412,1000,1
12.92,77.5,-95,2G,404,86,2582,1000,1
12.92,77.5,-95,2G,404,86,41422,1000,1
12.92,77.5,-95,2G,404,71,43242,1140,1
12.92,77.5,-95,2G,404,86,38272,1000,1
12.92,77.5,-95,3G,404,45,27808773,1000,1
12.92,77.5,-95,2G,404,86,38271,1000,1
12.92,77.5,-95,3G,404,45,27273899,1000,1
12.92,77.5,-95,3G,405,34,5393,1000,1
12.92,77.5,-95,3G,405,34,52401,1000,1
12.92,77.5,-95,2G,404,45,39281,1000,1
12.92,77.5,-95,3G,404,45,27286757,1000,1
12.92,77.5,-95,2G,404,45,47401,1000,1
12.92,77.5,-95,3G,405,34,268940,1000,1
12.92,77.5,-95,3G,405,34,27808773,1000,1
12.92,77.5,-95,4G,405,861,1895984,1000,1
12.92,77.5,-95,2G,405,34,61232,1000,1
12.92,77.5,-95,2G,404,45,3033,1000,1
12.92,77.5,-95,2G,404,45,38271,1000,1
12.92,77.51,-95,3G,404,45,27284478,1000,1
12.92,77.5,-95,3G,404,86,20536216,1000,1
12.92,77.5,-95,4G,404,86,204851208,1000,1
12.92,77.5,-95,3G,404,45,27310377,1000,1
12.92,77.5,-95,2G,404,86,10221,1172,1
12.92,77.5,-95,2G,404,86,2583,1071,1
12.92,77.5,-95,3G,404,86,20523626,1000,1
12.92,77.5,-95,2G,404,45,21503,1000,1
12.92,77.5,-95,3G,404,86,20529946,1000,1
12.92,77.5,-95,3G,404,86,20523624,1000,1
12.92,77.5,-95,3G,404,86,20537434,1000,1
12.92,77.51,-95,4G,405,861,765732,2971,1
12.92,77.51,-95,3G,404,45,27808768,1000,1
12.92,77.5,-95,2G,404,44,5603,1000,1
12.92,77.5,-95,2G,405,34,4643,1000,1
12.92,77.5,-95,3G,404,45,27284479,1000,1
12.92,77.51,-95,2G,404,86,2002,1238,1
12.92,77.5,-95,2G,404,71,16222,1000,1
12.92,77.5,-95,3G,404,71,13302131,1000,1
12.92,77.5,-95,2G,404,71,26473,1000,1
12.92,77.51,-95,3G,405,34,278841,1000,1
12.92,77.52,-95,3G,404,45,27802816,1000,1
12.92,77.51,-95,4G,405,861,273936,1000,1
12.92,77.51,-95,3G,404,86,273936,1000,1
12.92,77.51,-95,2G,404,44,5503,1000,1
12.92,77.51,-95,2G,404,44,5523,1000,1
12.92,77.51,-95,4G,404,45,398092,1000,1
12.92,77.51,-95,2G,404,86,4891,1000,1
12.92,77.51,-95,2G,404,45,15551,1000,1
12.92,77.51,-95,2G,404,45,15552,1000,1
12.92,77.51,-95,3G,404,45,27802815,1000,1
12.92,77.51,-95,4G,404,45,398090,1000,1
12.92,77.52,-95,2G,404,44,12812,1000,1
12.92,77.52,-95,3G,405,34,278840,1000,1
12.92,77.52,-95,3G,404,86,20533796,1000,1
12.92,77.52,-95,3G,404,86,20672177,1000,1
12.92,77.51,-95,3G,404,45,27798186,1000,1
12.92,77.51,-95,2G,405,803,19944,1000,1
12.92,77.51,-95,3G,404,86,20540855,1000,1
12.92,77.52,-95,2G,404,86,4892,1000,1
12.92,77.52,-95,2G,404,45,63673,1000,1
12.92,77.52,-95,4G,404,45,836353,1000,1
12.92,77.51,-95,2G,404,86,39271,2445,1
12.92,77.51,-95,2G,405,803,19943,1000,1
12.92,77.52,-95,2G,404,45,2861,1000,1
12.92,77.51,-95,2G,405,803,19942,1000,1
12.92,77.51,-95,2G,404,71,43381,1100,1
12.92,77.52,-95,2G,405,803,61743,1000,1
12.92,77.51,-95,4G,405,861,273712,1000,1
12.92,77.52,-95,2G,404,45,63672,1000,1
12.92,77.52,-95,2G,404,86,8503,1000,1
12.92,77.51,-95,4G,404,45,398150,1000,1
12.92,77.51,-95,3G,404,45,27278527,1000,1
12.92,77.51,-95,2G,404,71,43273,1000,1
12.92,77.51,-95,2G,404,86,1782,1254,1
12.92,77.51,-95,2G,404,44,7573,1000,1
12.92,77.51,-95,2G,404,44,5501,1000,1
12.92,77.51,-95,4G,404,45,398080,1000,1
12.92,77.51,-95,2G,404,45,60802,1000,1
12.92,77.51,-95,3G,404,86,20540854,1000,1
12.92,77.51,-95,3G,404,45,27802821,1000,1
12.92,77.51,-95,2G,404,44,5682,1000,1
12.92,77.51,-95,4G,404,86,206902022,1000,1
12.92,77.52,-95,2G,404,45,2863,1000,1
12.92,77.52,-95,2G,404,45,10922,1000,1
12.92,77.52,-95,4G,405,861,1063716,1000,1
12.92,77.52,-95,3G,404,45,27798076,1000,1
12.92,77.52,-95,4G,404,45,73226,1000,1
12.92,77.53,-95,4G,405,861,878384,1000,1
12.92,77.53,-95,2G,404,86,14612,1000,1
12.92,77.53,-95,4G,405,861,1793842,1000,1
12.92,77.53,-95,4G,405,861,1793829,1000,1
12.92,77.53,-95,2G,404,45,21492,1000,1
12.92,77.52,-95,4G,405,861,878354,1000,1
12.92,77.52,-95,3G,405,803,13241959,1000,1
12.92,77.52,-95,3G,405,34,306901,1000,1
12.92,77.52,-95,4G,404,45,29151,1710,1
12.92,77.52,-95,2G,404,86,64302,1000,1
12.92,77.52,-95,4G,404,45,276747,1000,1
12.92,77.53,-95,2G,404,45,52923,1000,1
12.92,77.52,-95,2G,404,86,8501,1000,1
12.92,77.52,-95,3G,404,45,27273788,1000,1
12.92,77.52,-95,2G,405,34,35792,1000,1
12.92,77.52,-95,2G,405,34,44751,1000,1
12.92,77.52,-95,2G,405,34,44752,1000,1
12.92,77.52,-95,3G,404,86,20546426,1000,1
12.92,77.52,-95,3G,404,86,20674347,1000,1
12.92,77.52,-95,2G,404,44,7872,1000,1
12.92,77.52,-95,2G,404,45,21862,1000,1
12.92,77.52,-95,3G,404,45,27798082,1000,1
12.92,77.52,-95,3G,404,86,20546425,1000,1
12.92,77.52,-95,2G,404,45,10812,1000,1
12.92,77.52,-95,4G,405,861,878352,1000,1
12.92,77.53,-95,3G,404,45,27284468,1000,1
12.92,77.53,-95,2G,404,86,42443,1000,1
12.92,77.53,-95,3G,404,86,20537526,1000,1
12.92,77.53,-95,3G,404,86,20537525,1000,1
12.92,77.53,-95,4G,405,861,1793809,1000,1
12.92,77.52,-95,4G,404,45,276737,1000,1
12.92,77.53,-95,2G,404,86,42441,1000,1
12.92,77.53,-95,2G,404,86,42442,1000,1
12.92,77.52,-95,3G,404,45,27819937,1000,1
12.92,77.53,-95,3G,404,86,20666138,1000,1
12.92,77.53,-95,4G,405,861,878371,1000,1
12.92,77.53,-95,3G,404,86,20668568,1000,1
12.92,77.52,-95,3G,404,86,20657258,1000,1
12.92,77.53,-95,2G,404,45,21493,1000,1
12.92,77.52,-95,4G,404,45,276738,1000,1
12.92,77.52,-95,4G,404,45,276748,1000,1
12.92,77.52,-95,4G,404,45,276736,1000,1
12.92,77.52,-95,2G,404,45,52672,1000,1
12.92,77.54,-95,3G,405,803,13187905,1000,1
12.92,77.53,-95,3G,404,45,27466108,1000,1
12.92,77.53,-95,3G,404,45,27295607,1000,1
12.92,77.53,-95,3G,404,86,20731273,1000,1
12.92,77.53,-95,2G,404,86,1352,1000,1
12.92,77.53,-95,3G,405,803,13187275,1000,1
12.92,77.53,-95,4G,404,45,571916,1000,1
12.92,77.53,-95,2G,405,34,30402,1000,1
12.92,77.53,-95,4G,405,861,147986,1000,1
12.92,77.53,-95,2G,404,86,6752,1000,1
12.92,77.54,-95,3G,404,86,28384431,1000,1
12.92,77.54,-95,2G,404,45,13603,1000,1
12.92,77.54,-95,4G,404,86,205885192,1000,1
12.92,77.54,-95,4G,404,86,205817864,1000,1
12.92,77.54,-95,4G,404,45,348162,1000,1
12.92,77.54,-95,4G,404,45,389378,1000,1
12.92,77.54,-95,3G,404,71,21458168,1000,1
12.92,77.54,-95,3G,404,71,21458826,1000,1
12.92,77.54,-95,2G,404,86,13233,1000,1
12.92,77.54,-95,2G,405,803,12401,1000,1
12.92,77.53,-95,3G,405,34,320210,1000,1
12.92,77.53,-95,2G,404,44,18483,1000,1
12.92,77.53,-95,4G,405,861,148018,1000,1
12.92,77.54,-95,2G,404,45,26051,1000,1
12.92,77.54,-95,2G,404,45,26053,1000,1
12.92,77.54,-95,3G,404,45,27485636,1000,1
12.92,77.54,-95,2G,405,803,24072,1000,1
12.92,77.54,-95,4G,404,45,666881,1000,1
12.92,77.54,-95,4G,404,45,666882,1000,1
12.92,77.54,-95,2G,404,86,39763,1000,1
12.92,77.54,-95,3G,405,803,3019977,1023,1
12.92,77.54,-95,2G,405,34,36413,1000,1
12.92,77.53,-95,4G,404,45,571906,1000,1
12.92,77.53,-95,3G,404,71,20484215,1000,1
12.92,77.53,-95,3G,405,34,320209,1000,1
12.92,77.53,-95,3G,404,86,20678107,1000,1
12.92,77.53,-95,3G,404,45,27461072,1000,1
12.92,77.53,-95,3G,405,34,141678,1000,1
12.92,77.53,-95,4G,404,45,904459,1000,1
12.92,77.53,-95,3G,404,71,20484155,1000,1
12.92,77.54,-95,3G,404,86,20681227,1000,1
12.92,77.54,-95,2G,404,86,38291,1000,1
12.92,77.54,-95,2G,404,86,38292,1000,1
12.92,77.54,-95,3G,404,45,26295147,1000,1
12.92,77.55,-95,2G,404,44,17453,1000,1
12.92,77.54,-95,2G,405,803,12403,1000,1
12.92,77.54,-95,2G,404,45,14661,1000,1
12.92,77.54,-95,2G,404,45,55452,1000,1
12.92,77.54,-95,3G,404,45,26295149,1000,1
12.92,77.54,-95,2G,404,45,7783,1000,1
12.92,77.54,-95,3G,405,34,147559,1000,1
12.92,77.54,-95,3G,405,34,13601,1000,1
12.92,77.54,-95,2G,405,803,17521,1000,1
12.92,77.54,-95,4G,404,44,11411753,1000,1
12.92,77.54,-95,4G,404,44,11411755,1000,1
12.92,77.54,-95,4G,404,86,205817863,1000,1
12.92,77.54,-95,3G,405,34,144798,1000,1
12.92,77.54,-95,3G,404,45,26287719,1000,1
12.92,77.54,-95,3G,404,86,20656697,1000,1
12.92,77.54,-95,3G,404,86,20667616,1000,1
12.92,77.54,-95,4G,404,86,205817862,1000,1
12.92,77.54,-95,4G,405,861,1474833,1000,1
12.92,77.54,-95,3G,404,45,28384871,1000,1
12.92,77.54,-95,2G,404,86,23631,1000,1
12.92,77.55,-95,2G,404,86,13232,1000,1
12.92,77.55,-95,2G,404,86,23632,1000,1
12.92,77.55,-95,3G,404,45,26291518,1000,1
12.92,77.55,-95,3G,404,45,26289949,1000,1
12.92,77.54,-95,2G,404,45,7782,1000,1
12.92,77.55,-95,2G,404,45,10013,1000,1
12.92,77.54,-95,2G,404,86,39761,1000,1
12.92,77.54,-95,4G,405,861,1474839,1000,1
12.92,77.55,-95,3G,404,86,20655117,1000,1
12.92,77.55,-95,3G,404,45,28387101,1000,1
12.92,77.55,-95,3G,404,45,28387105,1000,1
12.92,77.54,-95,2G,404,44,18013,1000,1
12.92,77.54,-95,2G,404,44,18011,1000,1
12.92,77.54,-95,2G,404,44,17503,1000,1
12.92,77.54,-95,3G,405,34,7782,1000,1
12.92,77.54,-95,3G,404,45,26287717,1000,1
12.92,77.54,-95,2G,404,45,15212,1000,1
12.92,77.54,-95,2G,404,45,13601,1000,1
12.92,77.55,-95,3G,404,45,26291519,1000,1
12.92,77.55,-95,4G,404,45,296449,1000,1
12.92,77.55,-95,2G,404,86,11112,1000,1
12.92,77.55,-95,3G,404,45,26291524,1000,1
12.92,77.55,-95,4G,405,861,877329,1000,1
12.92,77.55,-95,4G,405,861,877348,1000,1
12.92,77.55,-95,2G,404,86,47592,1000,1
12.92,77.55,-95,3G,404,71,21457928,1000,1
12.92,77.56,-95,2G,404,45,13783,1000,1
12.92,77.56,-95,2G,404,86,47583,1000,1
12.92,77.55,-95,3G,404,86,20656858,1000,1
12.92,77.55,-95,3G,404,71,21457877,1000,1
12.92,77.56,-95,4G,404,45,181384706,1000,1
12.92,77.56,-95,3G,404,45,26282769,1693,1
12.92,77.56,-95,3G,404,45,28385146,1000,1
12.92,77.55,-95,2G,405,34,58591,1000,1
12.92,77.55,-95,2G,404,86,42383,1000,1
12.92,77.55,-95,4G,404,45,361218,1000,1
12.92,77.55,-95,3G,405,34,320739,1000,1
12.92,77.55,-95,3G,404,45,26341178,1000,1
12.92,77.55,-95,3G,404,45,26294047,1000,1
12.92,77.55,-95,3G,404,86,20668557,1000,1
12.92,77.55,-95,4G,405,861,149266,1000,1
12.92,77.55,-95,4G,405,861,877073,1000,1
12.92,77.55,-95,3G,404,45,26289948,1000,1
12.92,77.55,-95,2G,404,86,11681,1000,1
12.92,77.55,-95,2G,404,86,11682,1000,1
12.92,77.55,-95,3G,404,45,28385141,1000,1
12.92,77.56,-95,3G,404,71,20346241,1000,1
12.92,77.56,-95,2G,404,45,10012,1000,1
12.92,77.56,-95,3G,404,45,28385139,1000,1
12.92,77.56,-95,4G,405,861,874545,1000,1
12.92,77.56,-95,3G,405,34,161528,1000,1
12.92,77.56,-95,2G,405,34,37682,1000,1
12.92,77.56,-95,2G,404,86,42372,1000,1
12.92,77.56,-95,2G,404,86,42381,1000,1
12.92,77.56,-95,2G,405,34,26711,1000,1
12.92,77.56,-95,3G,404,45,28438146,1000,1
12.92,77.56,-95,2G,405,34,27273,1000,1
12.92,77.55,-95,4G,404,45,206082,1000,1
12.92,77.56,-95,2G,404,45,11401,1000,1
12.92,77.56,-95,2G,404,86,1362,1000,1
12.92,77.56,-95,2G,404,44,17922,1000,1
12.92,77.56,-95,3G,405,803,13189465,1000,1
12.92,77.56,-95,2G,404,71,24473,1000,1
12.92,77.55,-95,4G,404,45,505098,1000,1
12.92,77.56,-95,3G,405,34,161218,1000,1
12.92,77.56,-95,3G,405,803,13185774,1000,1
12.92,77.55,-95,2G,405,34,13711,1000,1
12.92,77.56,-95,2G,404,45,8051,1000,1
12.92,77.56,-95,3G,404,45,28380439,1000,1
12.92,77.56,-95,4G,404,45,352769,1000,1
12.92,77.57,-95,4G,404,45,213642528,1000,1
12.92,77.56,-95,2G,404,45,6071,1000,1
12.92,77.57,-95,3G,404,45,28400395,1000,1
12.92,77.57,-95,2G,404,45,13271,1000,1
12.92,77.57,-95,4G,404,86,204882440,1000,1
12.92,77.56,-95,4G,404,45,181384704,1000,1
12.92,77.57,-95,4G,404,45,75265,1000,1
12.92,77.56,-95,3G,404,71,21458778,1000,1
12.92,77.57,-95,3G,404,45,28390360,1000,1
12.92,77.56,-95,2G,405,34,6842,1000,1
12.92,77.56,-95,2G,405,34,27272,1000,1
12.92,77.56,-95,2G,404,86,20001,1000,1
12.92,77.56,-95,3G,405,34,293759,1000,1
12.92,77.56,-95,3G,404,71,24471,1000,1
12.92,77.56,-95,2G,404,86,9871,1000,1
12.92,77.56,-95,2G,404,86,40343,1000,1
12.92,77.56,-95,2G,404,86,9873,1000,1
12.92,77.56,-95,2G,404,45,13782,1000,1
12.92,77.56,-95,2G,404,86,47582,1000,1
12.92,77.56,-95,4G,405,861,874516,1000,1
12.92,77.56,-95,4G,404,45,802561,1000,1
12.92,77.56,-95,2G,404,86,40342,1000,1
12.92,77.56,-95,2G,404,45,16584,1000,1
12.92,77.56,-95,4G,404,45,802562,1000,1
12.92,77.56,-95,3G,404,45,28408440,1000,1
12.92,77.56,-95,2G,405,10,31042,1000,1
12.92,77.56,-95,3G,404,45,26293207,1000,1
12.92,77.57,-95,3G,404,45,26293209,1000,1
12.92,77.57,-95,2G,404,44,17143,1000,1
12.92,77.57,-95,4G,404,45,339712,1000,1
12.92,77.57,-95,2G,405,10,31372,1000,1
12.92,77.57,-95,2G,404,45,2943,1000,1
12.92,77.57,-95,2G,404,86,18432,1000,1
12.92,77.57,-95,3G,404,86,20660717,1000,1
12.92,77.57,-95,2G,405,10,31591,1000,1
12.92,77.57,-95,3G,405,34,291791,1000,1
12.92,77.57,-95,3G,405,34,291790,1000,1
12.92,77.57,-95,3G,405,34,291789,1000,1
